ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
AKAM,"Akamai Technologies, Inc.",AKAM.3Q16,3300,3320,3Q16,2016/3F,115.4,10/26/2016,3,9/30/2016,0.61,0.61,0.62,2.778,52.99,2.794,56.62,2.761,50.51,-16.897154,12.09662,8.446657,4.2482853,-1.0096967,-0.8828461,6.3,8.0,5.5,6.822445551,6.907305106,6.041017742,58.5,59.1,1.60,1.63,0.6291529,1963.87,2197.44,2315.0166,0.052,0.049,0.055,0.005,-21.145,13.106,9.330,-0.211034774,0.138484419,-0.012285479,0.129353669,-0.03,3.37,0.97,0.122,-1.265,17.88033831,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
AAXN,Axon Enterprise Inc,AAXN.3Q16,1300,1330,3Q16,2016/3F,28.0,11/10/2016,4,9/30/2016,0.06,0.06,0.06,0.398,28.61,0.413,21.98,0.372,29.12,21.976805,-24.519236,-5.6652365,4.563868,-4.5422373,-3.521371,17.7,11.1,9.6,22.33577905,19.24986759,17.99698337,31.7,32.5,1.28,1.21,0.44095856,164.525,197.892,238.8625,0.014,0.019,0.013,-0.006,17.413,-19.977,-2.144,0.598401236,0.850094911,0.160308191,0.241084608,0.06,44.29,2.48,0.000,0.625,45.18310287,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
WBT,Welbilt Inc,WBT.3Q16,1200,1210,3Q16,2016/3F,11.7,11/07/2016,1,9/30/2016,0.16,0.18,0.20,0.801,16.22,0.805,15.11,0.793,18.42,,-17.969603,-6.9007993,4.402685,-2.5911152,-1.7379522,14.1,14.7,12.7,6.668456035,5.813409393,5.772382965,18.1,17.5,1.60,1.60,0.5477226,,1529.4,1431,0.049,0.053,0.043,-0.010,,-15.378,-5.163,-0.037839087,0.113145577,0.147081787,0.155234515,0.00,19.79,-3.31,-6.679,-20.314,,11/4/2016,11/10/2016,10/31/2016,11/9/2015,10/10/2016,10/3/2016,8/8/2016
NXTM,"NxStage Medical, Inc.",NXTM.3Q16,2300,2325,3Q16,2016/3F,11.7,11/03/2016,4,9/30/2016,-0.03,-0.04,-0.04,-0.020,24.99,-0.010,22,-0.042,23.84,23.211681,-7.718122,-10.386962,3.2037616,-1.5806377,-1.0593474,12.5,14.2,11.3,6.568486701,6.985875588,8.222074153,27.9,27.9,1.22,1.22,0.6666667,301.501,336.123,363.739,-0.001,0.000,-0.002,-0.001,20.008,-6.137,-9.328,-0.12027769,0.100426255,-0.059747541,-0.201115609,0.00,26.62,0.00,-6.250,-6.250,20.6427176,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
EBS,Emergent BioSolutions Inc.,EBS.3Q16,2300,2320,3Q16,2016/3F,15.5,11/08/2016,2,9/30/2016,0.26,0.11,0.11,1.570,31.53,1.654,27.13,1.393,29.63,-5.7475386,-8.437395,-14.009512,2.8789878,-3.330952,-1.9625127,13.9,7.4,9.5,12.16941373,12.90616096,15.32495681,40.2,40.2,1.17,1.17,0.4082483,450.138,522.789,499.5,0.050,0.061,0.047,-0.014,-8.627,-5.106,-12.047,0.876567763,0.454044382,-0.057084925,-0.205908775,0.00,48.18,0.00,136.364,136.364,10.96597044,11/7/2016,11/11/2016,11/1/2016,11/10/2015,10/11/2016,10/4/2016,8/9/2016
TTMI,"TTM Technologies, Inc.",TTMI.3Q16,1300,1310,3Q16,2016/3F,11.6,10/27/2016,4,9/30/2016,0.32,0.32,0.32,1.181,11.45,1.189,11.83,1.142,9.56,52.406406,23.744762,2.9590964,3.3689141,-1.3340473,-1.7566442,4.6,5.6,9.8,11.49654616,10.19432482,10.8290852,12.2,11.3,1.00,1.00,0,1325.71,2095.48,2495,0.103,0.101,0.119,0.019,49.037,25.079,4.716,-0.172440728,-0.527706732,0.127739832,0.061635951,0.00,2.85,-6.85,0.000,0.000,88.20103944,10/26/2016,11/1/2016,10/20/2016,10/29/2015,9/29/2016,9/22/2016,7/28/2016
COKE,"Coca-Cola Consolidated, Inc.",COKE.3Q16,2400,2420,3Q16,2016/3F,11.5,11/09/2016,3,9/30/2016,,2.28,2.38,9.048,148.16,9.440,142.72,8.971,153.5,-23.090696,-7.022798,0.9049773,3.3821702,-3.7080705,-3.0646503,6.4,4.5,3.7,6.542214188,6.482764691,8.627562538,,,2.00,2.00,,1746.36,2306.45,,0.061,0.066,0.058,-0.008,-26.473,-3.315,3.970,0.406127372,0.713335485,0.009170392,-0.241707706,0.00,,,0.000,0.000,,11/8/2016,11/14/2016,11/2/2016,11/11/2015,10/12/2016,10/5/2016,8/10/2016
RAI,Reynolds American Inc.,RAI.3Q16,2400,2430,3Q16,2016/3F,212.8,10/19/2016,3,9/30/2016,0.64,0.65,0.65,2.523,47.15,2.521,47.08,2.495,52.36,2.2804022,-10.084033,-0.27536154,7.3607445,-1.4878452,0.6853342,3.3,3.5,3.0,1.584959885,1.591896499,1.548483601,54.0,54.1,1.41,1.42,0.47550282,8471,10675,12581.1455,0.054,0.054,0.048,-0.006,-5.080,-8.596,-0.961,-0.077257236,0.107852748,-0.004357453,0.023556132,-0.01,14.70,0.21,-0.681,-1.002,48.52019242,10/18/2016,10/24/2016,10/12/2016,10/21/2015,9/21/2016,9/14/2016,7/20/2016
LZB,LaZBoy Incorporated,LZB.3Q16,1400,1420,3Q16,2016/2F,10.8,12/01/2016,4,9/30/2016,0.38,0.40,0.46,1.818,24.56,1.691,27.8,1.803,26.55,-15.574694,4.7080994,22.466957,1.9793034,2.020979,4.0942907,5.2,3.9,1.6,3.514762557,3.65638944,2.611885707,29.3,31.5,1.20,1.33,0.4472136,1425.39,1525.39,1507.585,0.074,0.061,0.068,0.007,-17.554,2.687,18.373,0.322480834,2.332178846,-0.038734081,0.345680076,-0.13,5.22,7.69,-4.040,-17.749,5.766491978,11/30/2016,12/6/2016,11/24/2016,12/3/2015,11/3/2016,10/27/2016,9/1/2016
AMPH,Amphastar Pharmaceuticals Inc,AMPH.3Q16,2300,2310,3Q16,2016/3F,10.4,11/09/2016,3,9/30/2016,0.10,0.03,0.01,0.522,18.97,0.541,18.26,0.455,18.17,46.695854,0.49532652,-8.102667,3.3821702,-3.7080705,-3.0646503,12.2,2.4,6.4,9.60961798,9.817793783,5.778491768,20.2,20.0,1.17,1.17,0.4082483,210.461,251.519,257.55,0.028,0.030,0.025,-0.005,43.314,4.203,-5.038,4.142422668,0.923203589,-0.021203929,0.662997607,0.00,10.62,-0.99,284.615,1566.667,22.3742166,11/8/2016,11/14/2016,11/2/2016,11/11/2015,10/12/2016,10/5/2016,8/10/2016
XON,Intrexon Corporation,XON.3Q16,2300,2320,3Q16,2016/3F,37.9,11/10/2016,4,9/30/2016,-0.22,-0.21,-0.24,-0.855,27.751328,-0.783,24.274984,-0.944,28.404999,-29.51963,-14.539742,-14.090431,4.563868,-4.5422373,-3.521371,21.7,15.6,15.2,34.00140888,32.93306274,30.66369622,44.1,41.9,1.33,1.43,0.5163978,71.93,173.605,209.561,-0.031,-0.032,-0.033,-0.001,-34.083,-9.998,-10.569,0.390752455,0.433728797,0.032439927,0.108849,-0.10,81.56,-4.98,5.600,-9.942,191.3401919,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
CWEI,"Clayton Williams Energy, Inc.",CWEI.3Q16,2100,2110,3Q16,2016/3F,30.2,11/03/2016,4,9/30/2016,-2.28,-2.33,-2.28,-6.761,85.44,-5.533,88.94,-7.155,43.94,43.591022,102.41239,3.7564158,3.2037616,-1.5806377,-1.0593474,3.5,4.2,6.1,20.0552314,43.46657742,49.41950936,94.5,36.2,1.56,1.79,0.4955156,468.456,232.372,155.35988,-0.079,-0.062,-0.163,-0.101,40.387,103.993,4.816,-0.166820969,-0.416294968,-0.538605692,-0.594183923,-0.22,6.25,-61.69,-1.902,0.125,-66.83575832,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
PLAY,"Dave & Buster's Entertainment, Inc.",PLAY.3Q16,3400,3435,3Q16,2016/3F,42.7,12/07/2016,3,9/30/2016,0.13,0.14,0.13,2.131,39.18,2.185,46.85,2.113,44.93,9.587658,4.2733073,16.658365,6.0656667,0.9261131,5.4948926,7.4,12.3,8.6,12.88981282,14.50450367,13.37779137,50.2,51.6,1.19,1.21,0.3720119,746.751,866.982,988.3272,0.054,0.047,0.047,0.000,3.522,3.347,11.163,-0.397235139,-0.137792975,-0.111323413,-0.036476765,-0.03,7.15,2.79,-3.704,-2.151,32.35030151,12/6/2016,12/12/2016,11/30/2016,12/9/2015,11/9/2016,11/2/2016,9/7/2016
NCR,NCR Corporation,NCR.3Q16,1300,1340,3Q16,2016/3F,26.2,10/26/2016,3,9/30/2016,0.81,0.81,0.81,3.170,32.19,3.186,30.66,3.118,32.03,22.298325,-4.277235,-3.2196999,4.2482853,-1.0096967,-0.8828461,2.4,3.5,1.6,1.323268812,1.563464026,2.476101628,33.2,32.5,1.63,1.63,0.51754916,6591,6373,6374.5,0.098,0.104,0.097,-0.007,18.050,-3.268,-2.337,-0.304640548,0.533197383,-0.153630151,-0.465583804,0.00,8.18,-2.01,-0.206,-0.206,-3.284782279,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
PODD,Insulet Corporation,PODD.3Q16,2300,2325,3Q16,2016/3F,22.3,11/04/2016,5,9/30/2016,-0.09,-0.09,-0.09,-0.253,40.94,-0.232,37.01,-0.301,43.16,10.459959,-14.249307,-9.599418,2.851832,-2.7256072,-2.1344543,7.0,7.0,12.0,7.093870389,7.369911173,8.878849197,42.5,41.0,1.55,1.53,0.51041776,288.72,324.225,351.67072,-0.006,-0.006,-0.007,-0.001,7.608,-11.524,-7.465,0,-0.417958667,-0.037455103,-0.20103718,0.02,14.71,-3.38,2.854,-0.606,21.80338044,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
FMC,FMC Corporation,FMC.3Q16,2200,2215,3Q16,2016/3F,41.7,11/03/2016,4,9/30/2016,0.51,0.51,0.53,2.610,41.89108,2.630,40.72118,2.553,41.934406,15.866888,-2.8931499,-2.5912106,3.2037616,-1.5806377,-1.0593474,5.9,7.6,7.1,4.448891615,4.985729289,5.140519026,43.7,42.9,1.86,1.84,0.47809145,4037.7,3276.5,3314.675,0.062,0.065,0.061,-0.004,12.663,-1.313,-1.532,-0.225554211,-0.168957615,-0.107674854,-0.134544276,0.02,7.34,-1.92,0.343,-3.806,-17.90685291,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
BANC,Banc of California Incorporated,BANC.3Q16,4800,4810,3Q16,2016/3F,11.6,10/19/2016,3,9/30/2016,0.42,0.43,0.43,1.901,17.46,1.909,17.44,1.822,19.86,50.74134,-12.185299,-15.911282,7.3607445,-1.4878452,0.6853342,4.7,8.8,3.6,12.65439753,6.835682112,6.115412634,22.7,21.9,1.61,1.50,0.6972167,300.914,443.936,554.0542,0.109,0.109,0.092,-0.018,43.381,-10.697,-16.597,-0.468549665,0.299602995,0.851226743,1.069263072,0.11,29.91,-3.17,-1.527,-2.661,84.12376958,10/18/2016,10/24/2016,10/12/2016,10/21/2015,9/21/2016,9/14/2016,7/20/2016
OCLR,"Oclaro, Inc.",OCLR.3Q16,1300,1310,3Q16,2017/1F,28.4,11/02/2016,3,9/30/2016,0.10,0.10,0.10,0.420,8.55,0.430,8.35,0.387,6.22,174.54547,34.24438,-5.5429816,3.055656,-1.1961102,-1.6424477,1.0,1.7,9.3,3.863494697,4.523192196,26.42977804,10.4,7.9,1.10,1.13,0.31622776,341.276,407.914,547.3049,0.049,0.052,0.062,0.011,171.490,35.440,-3.901,-0.425161154,-0.897198066,-0.145847771,-0.853820388,-0.02,24.75,-24.57,-0.649,2.256,60.3701696,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
KSS,Kohl's Corporation,KSS.3Q16,3500,3515,3Q16,2016/3F,164.2,11/10/2016,4,9/30/2016,0.69,0.71,0.72,4.049,43.75,4.056,42.69,3.978,44.19,-1.4632046,-3.3944309,-5.0700545,4.563868,-4.5422373,-3.521371,8.8,7.4,6.8,13.56068039,12.63147519,9.305175107,46.4,45.9,1.85,1.85,0.63381463,19023,19204,18819.914,0.093,0.095,0.090,-0.005,-6.027,1.148,-1.549,0.200776306,0.305698576,0.073562683,0.457326728,0.00,8.61,-1.08,-3.887,-4.245,-1.067581349,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
SFLY,"Shutterfly, Inc.",SFLY.3Q16,3200,3205,3Q16,2016/3F,20.3,10/27/2016,4,9/30/2016,-0.94,-0.94,-0.93,0.876,44.64,0.894,43.18,0.831,53.18,8.610571,-18.804062,-3.9377093,3.3689141,-1.3340473,-1.7566442,2.1,10.6,6.7,7.992121178,6.536706508,5.930947341,51.9,52.5,1.75,1.68,0.6346478,921.58,1059.42,1153.135,0.020,0.021,0.016,-0.005,5.242,-17.470,-2.181,-0.805155706,-0.69219088,0.222652595,0.347528602,0.07,20.17,1.18,0.118,0.967,25.12587079,10/26/2016,11/1/2016,10/20/2016,10/29/2015,9/29/2016,9/22/2016,7/28/2016
TRCO,Tribune Media Co. Class A,TRCO.3Q16,3400,3410,3Q16,2016/3F,19.1,11/09/2016,3,9/30/2016,0.52,0.55,0.59,1.868,36.52,1.763,30.29,1.950,38.07,-9.30971,-20.436037,-16.163849,3.3821702,-3.7080705,-3.0646503,6.7,5.7,6.5,4.27291397,4.655708217,2.414676264,41.8,42.7,1.79,1.69,0.69863814,1949.35,2010.46,2231.7385,0.051,0.058,0.051,-0.007,-12.692,-16.728,-13.099,0.185591163,0.037437441,-0.082220412,0.769559768,0.10,38.00,2.07,-6.137,-11.615,14.4862903,11/8/2016,11/14/2016,11/2/2016,11/11/2015,10/12/2016,10/5/2016,8/10/2016
ACM,AECOM,ACM.3Q16,3100,3115,3Q16,2016/4F,38.4,11/14/2016,1,9/30/2016,0.69,0.71,0.86,3.330,29.73,3.264,27.45,3.411,35.09,-8.360762,-21.772581,-4.852682,3.9113522,-2.7828336,-1.6351283,6.7,6.8,5.1,5.072437196,4.833589531,3.259928783,35.0,37.1,1.46,1.46,0.5188745,8356.78,17989.8,17748.57,0.112,0.119,0.097,-0.022,-12.272,-18.990,-3.218,-0.012004086,0.300627218,0.049414139,0.555996322,0.00,27.50,5.95,-2.543,-19.432,112.3852728,11/11/2016,11/17/2016,11/7/2016,11/16/2015,10/17/2016,10/10/2016,8/15/2016
GIII,"G-III Apparel Group, Ltd.",GIII.3Q16,2400,2440,3Q16,2016/3F,33.4,12/02/2016,5,9/30/2016,1.54,1.55,1.55,2.191,29.15,2.121,29.6,2.197,32.88,-50.172546,-9.975672,13.627648,-0.10120273,1.9238591,4.7999024,9.8,9.3,3.0,14.10380183,14.36905938,10.79436807,39.2,40.4,1.50,1.63,0.5,2116.85,2344.14,2461.3875,0.075,0.072,0.067,-0.005,-50.071,-11.900,8.828,0.053621461,2.283208464,-0.018460328,0.30658893,-0.13,32.51,2.94,-0.356,-0.404,16.27595248,12/1/2016,12/7/2016,11/25/2016,12/4/2015,11/4/2016,10/28/2016,9/2/2016
IRBT,iRobot Corporation,IRBT.3Q16,1400,1425,3Q16,2016/3F,11.2,10/26/2016,3,9/30/2016,0.43,0.43,0.43,1.656,43.98,1.679,45.91,1.583,38.36,42.538036,19.681953,6.359315,4.2482853,-1.0096967,-0.8828461,12.6,13.4,10.1,16.1121839,15.39004843,16.39522295,41.5,39.7,1.71,1.71,0.75592893,556.846,616.778,641.3,0.038,0.037,0.041,0.005,38.290,20.692,7.242,-0.062041523,0.244779003,0.046922235,-0.017263507,0.00,-9.61,-4.42,1.167,1.167,15.16649127,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
IRWD,"Ironwood Pharmaceuticals, Inc. Class A",IRWD.3Q16,2300,2310,3Q16,2016/3F,16.2,11/03/2016,4,9/30/2016,-0.19,-0.19,-0.13,-0.422,13.291855,-0.420,10.906351,-0.338,11.852182,40.90705,-7.9802275,-15.389609,3.2037616,-1.5806377,-1.0593474,9.5,15.9,12.9,10.13828175,10.68743993,10.83386859,12.4,11.4,1.67,1.67,0.65133893,76.436,149.555,250.55678,-0.032,-0.038,-0.029,0.010,37.703,-6.400,-14.330,-0.402480345,-0.262158123,-0.05138351,-0.064204844,0.00,13.84,-8.15,4.357,45.945,227.7994401,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
BBY,"Best Buy Co., Inc.",BBY.3Q16,3500,3535,3Q16,2016/3F,191.1,11/17/2016,4,9/30/2016,0.47,0.47,0.45,3.172,38.18,3.192,39.98,2.973,33.2,28.725136,20.421684,0.37659407,3.2293677,-0.80860853,1.7066598,10.1,9.1,8.3,12.42839208,13.8385642,12.32750673,37.7,32.8,1.90,1.87,0.52951354,40339,39528,39529.87,0.083,0.080,0.090,0.010,25.496,21.230,-1.330,0.112347636,0.20663634,-0.101901621,0.00818376,0.04,-5.82,-13.01,-0.465,4.388,-2.005825628,11/16/2016,11/22/2016,11/10/2016,11/19/2015,10/20/2016,10/13/2016,8/18/2016
RBC,Regal Beloit Corp,RBC.3Q16,1200,1210,3Q16,2016/3F,19.3,11/07/2016,1,9/30/2016,1.24,1.24,1.26,4.696,59.49,4.722,59.1,4.773,61.22,-3.7620008,-3.4629226,-0.68895817,4.402685,-2.5911152,-1.7379522,2.9,2.7,3.6,1.22524364,1.219498852,2.578180561,64.4,63.9,1.89,1.86,0.48748064,3257.1,3509.7,3244.121,0.079,0.080,0.078,-0.002,-8.165,-0.872,1.049,0.06283688,-0.190044825,0.004710778,-0.524764224,0.04,8.97,-0.79,0.171,-0.944,-0.398483313,11/4/2016,11/10/2016,10/31/2016,11/9/2015,10/10/2016,10/3/2016,8/8/2016
PRI,"Primerica, Inc.",PRI.3Q16,4800,4865,3Q16,2016/3F,26.7,11/10/2016,4,9/30/2016,1.13,1.13,1.12,4.805,53.03,4.854,53.2,4.665,56.45,12.635231,-5.757308,-2.0618558,4.563868,-4.5422373,-3.521371,58.5,24.7,13.2,26.03629336,24.99174356,20.76814706,63.5,61.3,1.50,1.50,0.57735026,1340.03,1405.31,1507.8867,0.091,0.091,0.083,-0.009,8.071,-1.215,1.460,1.366112288,3.425834532,0.041795795,0.253664725,0.00,19.36,-3.41,0.000,0.858,12.52633896,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
COHR,"Coherent, Inc.",COHR.3Q16,1300,1315,3Q16,2016/4F,18.5,11/03/2016,4,9/30/2016,1.58,1.52,1.52,6.248,110.54,6.298,105.62,5.993,106.07,80.669334,-0.42424798,-3.3315003,3.2037616,-1.5806377,-1.0593474,3.1,3.4,1.1,2.05922616,1.968311296,1.305374012,121.0,119.2,1.00,1.00,0,794.6,802.5,848.362,0.057,0.060,0.056,-0.003,77.466,1.156,-2.272,-0.086834062,1.785187545,0.046189271,0.577498971,0.00,14.56,-1.49,3.789,3.789,6.76591996,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
LC,LendingClub Corp,LC.3Q16,4800,4830,3Q16,2016/3F,44.5,11/07/2016,1,9/30/2016,-0.06,-0.07,0.00,0.010,6.18,0.024,4.93,0.103,4.79,-58.544956,2.9227495,-19.967533,4.402685,-2.5911152,-1.7379522,7.7,9.5,8.5,19.27985622,20.9808578,21.33072943,5.6,5.9,2.05,2.00,0.524265,213.412,429.943,473.01245,0.002,0.005,0.021,0.017,-62.948,5.514,-18.230,-0.190447693,-0.09746918,-0.081073977,-0.096146417,0.05,13.74,5.91,-5.761,-1592.174,121.6428551,11/4/2016,11/10/2016,10/31/2016,11/9/2015,10/10/2016,10/3/2016,8/8/2016
NKTR,Nektar Therapeutics,NKTR.3Q16,2300,2320,3Q16,2016/3F,20.6,11/04/2016,5,9/30/2016,-0.37,-0.35,-0.34,-0.921,17.18,-0.875,12.01,-0.948,17.58,30.512417,-31.683731,-30.093134,2.851832,-2.7256072,-2.1344543,4.3,4.3,8.5,6.926724529,6.159341024,7.644528392,20.7,18.7,1.00,1.00,0,200.707,230.784,169.56172,-0.054,-0.073,-0.054,0.019,27.661,-28.958,-27.959,0,-0.49351291,0.124588572,-0.09389773,0.00,72.08,-9.45,4.659,8.550,-15.51778463,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
CSRA,"CSRA, Inc.",CSRA.3Q16,3300,3308,3Q16,2016/2F,31.9,11/10/2016,4,9/30/2016,0.46,0.46,0.46,2.027,26.9,2.037,25.81,2.008,26.5,,-2.6037753,-3.042829,4.563868,-4.5422373,-3.521371,3.5,2.4,1.2,1.98537843,2.075189852,0.90636611,33.6,33.6,1.29,1.29,0.3933979,5459,5198,5048.6665,0.075,0.079,0.076,-0.003,,1.938,0.479,0.479551031,1.904131297,-0.043278653,1.190481758,0.00,30.18,0.00,0.000,0.000,-7.516642242,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
FFIV,"F5 Networks, Inc.",FFIV.3Q16,1300,1352,3Q16,2016/4F,80.6,10/27/2016,4,9/30/2016,1.94,1.94,1.94,7.919,124.64,7.965,118.09,7.781,123.05,12.100291,-4.0308895,-2.6061893,3.3689141,-1.3340473,-1.7566442,8.3,7.7,6.8,5.858280303,6.411674211,7.22653435,124.7,123.0,1.88,1.91,0.46153274,1732.04,1919.82,1989.765,0.064,0.067,0.063,-0.004,8.731,-2.697,-0.850,0.068085173,0.205611986,-0.08631036,-0.189337514,-0.03,5.58,-1.38,-0.306,-0.157,14.87985266,10/26/2016,11/1/2016,10/20/2016,10/29/2015,9/29/2016,9/22/2016,7/28/2016
YELP,Yelp Inc,YELP.3Q16,3300,3320,3Q16,2016/3F,83.5,11/02/2016,3,9/30/2016,-0.03,-0.03,-0.03,0.008,41.7,0.027,33.49,-0.132,31.68,72.64536,5.7133913,-19.7075,3.055656,-1.1961102,-1.6424477,2.0,2.1,3.7,6.472425894,7.254907367,11.35168004,39.3,28.3,1.70,1.78,0.6207206,377.536,549.711,708.42084,0.000,0.001,-0.004,-0.005,69.590,6.910,-18.065,-0.045473322,-0.462151656,-0.107855474,-0.42982661,-0.08,17.35,-28.01,-13.113,-17.130,87.64325521,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
ENS,EnerSys,ENS.3Q16,1200,1235,3Q16,2016/2F,24.2,11/10/2016,4,9/30/2016,1.07,1.08,1.08,4.588,69.19,4.618,63.9,4.558,69.61,9.324121,-8.202845,-9.116763,4.563868,-4.5422373,-3.521371,5.9,4.4,3.6,2.762957861,2.318983947,1.761977269,74.0,75.3,1.75,1.60,0.5,2505.5,2316.2,2407.92,0.066,0.072,0.065,-0.007,4.760,-3.661,-5.595,0.34571594,0.616416897,0.191451913,0.568100741,0.15,15.81,1.80,-0.696,-1.292,-3.89463181,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
KFY,Korn Ferry,KFY.3Q16,3200,3235,3Q16,2016/2F,13.0,12/07/2016,3,9/30/2016,0.57,0.57,0.59,2.316,21,2.340,25.38,2.398,24.04,-39.894356,5.5740356,25.519287,6.0656667,0.9261131,5.4948926,5.3,7.3,5.9,4.336258285,5.363050006,4.631271011,28.0,28.3,1.75,1.75,0.41833,1028.15,1292.11,1545,0.110,0.092,0.100,0.008,-45.960,4.648,20.024,-0.2685361,-0.104279183,-0.191456675,-0.063700165,0.00,10.32,0.89,-0.840,-2.704,50.26990225,12/6/2016,12/12/2016,11/30/2016,12/9/2015,11/9/2016,11/2/2016,9/7/2016
LULU,Lululemon Athletica Inc,LULU.3Q16,3500,3525,3Q16,2016/3F,147.3,12/08/2016,4,9/30/2016,0.43,0.43,0.43,2.384,60.98,2.420,56.53,2.362,66.08,24.178457,-14.452183,2.576661,6.107521,0.8220196,5.5709004,7.3,5.8,9.2,14.71162682,17.31564933,16.64317354,67.4,72.3,1.66,1.63,0.7253065,1797.21,2060.52,2336.8477,0.039,0.043,0.036,-0.007,18.071,-15.274,-2.994,0.266186582,-0.207135325,-0.150385496,-0.116056395,0.03,19.17,7.35,-1.143,-1.616,30.02641316,12/7/2016,12/13/2016,12/1/2016,12/10/2015,11/10/2016,11/3/2016,9/8/2016
CCOI,Cogent Communications Holdings Inc,CCOI.3Q16,4900,4910,3Q16,2016/3F,15.3,11/03/2016,4,9/30/2016,0.09,0.10,0.10,0.613,36.81,0.613,37.16,0.575,37.3,0.90589523,-0.3753364,0.18873215,3.2037616,-1.5806377,-1.0593474,15.2,9.3,14.7,10.00529778,10.87394403,10.54523265,40.2,39.3,1.50,1.53,0.6504436,380.003,404.234,447.06915,0.017,0.016,0.015,-0.001,-2.298,1.205,1.248,0.638879109,0.033296804,-0.079883274,-0.051201798,-0.03,8.13,-2.18,-11.755,-17.056,17.64884751,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
SHAK,"Shake Shack, Inc. Class A",SHAK.3Q16,3400,3435,3Q16,2016/3F,35.5,11/10/2016,4,9/30/2016,0.15,0.14,0.14,0.531,34.67,0.535,31.93,0.516,38.34,-24.158234,-16.718828,-3.9410412,4.563868,-4.5422373,-3.521371,16.6,9.3,8.4,39.16090874,35.12389808,32.32134006,38.8,40.0,1.92,1.92,0.7929615,118.53,190.592,258.62213,0.015,0.017,0.013,-0.003,-28.722,-12.177,-0.420,0.780081565,0.967722594,0.114936293,0.211611544,0.00,21.52,3.09,0.578,0.578,118.1912849,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
