ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
GWRE,"Guidewire Software, Inc.",GWRE.3Q15,3300,3308,3Q15,2016/1F,22.3,12/02/2015,3,9/30/2015,0.04,0.03,0.03,0.642,52.58,0.673,59.74,0.626,54.69,16.282284,9.233868,0.8951187,1.427269,6.97546,0.031375885,11.3,9.2,8.5,5.627513443,5.741159427,5.235385758,64.1,62.2,1.30,1.33,0.4830459,350.246,380.537,411.251,0.012,0.011,0.011,0.000,14.855,2.258,0.864,0.226211329,0.327641317,-0.019794954,0.074899483,-0.03,7.37,-3.08,3.748,3.748,17.4177578,12/1/2015,12/7/2015,11/25/2015,12/3/2014,11/4/2015,10/28/2015,9/2/2015
SON,Sonoco Products Company,SON.3Q15,2200,2235,3Q15,2015/3F,21.0,10/22/2015,4,9/30/2015,0.67,0.67,0.67,2.731,37.74,2.741,41.17,2.681,40.78,-6.482625,0.9563446,2.463913,-0.64062476,-3.7244916,1.5040159,2.9,4.2,4.4,1.546724382,1.772404825,1.876711892,45.1,45.7,1.85,1.86,0.5547002,4848.09,5014.53,5067.287,0.072,0.067,0.066,-0.001,-5.842,4.681,0.960,-0.305254916,-0.33376604,-0.127330077,-0.175832802,-0.01,9.61,1.20,-0.262,-1.019,4.521306329,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
HPT,Hospitality Properties Trust,HPT.3Q15,4800,4890,3Q15,2015/3F,26.7,11/09/2015,1,9/30/2015,,0.42,0.42,1.685,25.385365,1.687,27.092276,1.682,26.69532,-6.838453,1.4869809,1.2235761,-0.82288384,-0.2672732,5.674386,5.4,3.5,3.0,3.745612687,2.395141353,2.051043265,31.3,32.2,2.00,1.88,0.6324555,1563.85,1736.32,1918.11,0.066,0.062,0.063,0.001,-6.016,1.754,-4.451,0.557365243,0.801864955,0.563837843,0.82619877,0.13,15.35,3.04,0.000,0.000,22.65306775,11/6/2015,11/12/2015,11/2/2015,11/10/2014,10/12/2015,10/5/2015,8/10/2015
FMC,FMC Corporation,FMC.3Q15,2200,2215,3Q15,2015/3F,52.4,10/29/2015,4,9/30/2015,0.33,0.57,0.80,3.153,29.386148,2.563,32.375893,3.198,41.917072,-41.724022,-22.762035,6.8344235,-3.4476638,-2.8292418,5.8754086,2.4,3.2,5.2,4.363309265,4.05934481,3.505317866,36.0,54.9,1.68,1.69,0.49815837,3874.8,4037.7,3309.4727,0.107,0.079,0.076,-0.003,-38.276,-19.933,0.959,-0.252035539,-0.52942222,0.074880176,0.244768501,-0.01,11.08,52.68,-42.083,-58.879,-14.58984464,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
GXP,Great Plains Energy Incorporated,GXP.3Q15,4700,4705,3Q15,2015/3F,33.3,11/06/2015,5,9/30/2015,0.87,0.89,0.94,1.730,27.02,1.759,27.5,1.696,26.42,0.7777691,4.0878177,1.8895864,-0.62617064,-0.20252466,6.341243,4.1,2.4,3.7,2.180258674,2.292256069,2.304473213,27.3,27.5,1.62,1.62,0.5063697,2446.3,2568.2,2594.8267,0.064,0.064,0.064,0.000,1.404,4.290,-4.452,0.709240176,0.130131385,-0.048859024,-0.05390149,0.00,-0.91,0.92,-2.521,-7.692,6.071483465,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
WDAY,"Workday, Inc. Class A",WDAY.3Q15,3300,3308,3Q15,2015/3F,120.7,11/20/2015,5,9/30/2015,-0.04,-0.04,-0.04,0.013,68.86,0.027,78.91,-0.051,71.84,-14.13979,9.841323,0.27958155,0.56216717,2.2546291,-0.6394923,9.4,5.8,7.4,10.56445526,10.46337409,9.089738173,87.0,97.9,1.47,1.54,0.4924754,468.938,787.86,1157.1776,0.000,0.000,-0.001,-0.001,-14.702,7.587,0.919,0.625253658,0.268738774,0.009660476,0.162239776,-0.07,10.22,12.55,7.829,-9.192,146.7655852,11/19/2015,11/25/2015,11/13/2015,11/21/2014,10/23/2015,10/16/2015,8/21/2015
NWE,NorthWestern Corporation,NWE.3Q15,4700,4705,3Q15,2015/3F,18.4,10/22/2015,4,9/30/2015,0.56,0.55,0.55,3.351,53.83,3.360,55.98,3.314,50.55,2.9348016,10.741842,9.571338,-0.64062476,-3.7244916,1.5040159,11.3,6.8,9.8,7.404437777,7.845068677,7.021382978,56.0,56.0,1.92,1.92,0.49159604,1154.51,1204.86,1289.94,0.062,0.060,0.066,0.006,3.575,14.466,8.067,0.653392976,0.146682069,-0.056166608,0.054555463,0.00,0.04,0.00,1.566,2.424,11.73051771,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
NI,NiSource Inc,NI.3Q15,4700,4735,3Q15,2015/3F,74.2,11/03/2015,2,9/30/2015,0.03,0.01,0.01,1.125,18.55,1.113,19.27,1.182,16.82,14.570749,14.565992,7.6536417,-1.4871061,-1.6685367,9.200692,2.1,1.4,1.3,2.155737226,1.954979354,1.901706578,19.1,19.1,1.71,1.65,0.4501683,5657.3,6470.6,5177.9966,0.061,0.058,0.070,0.012,16.058,16.235,-1.547,0.492366459,0.630437448,0.102690533,0.133580359,0.05,-0.97,0.00,311.613,367.171,-8.472299507,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
LGF.A,Lions Gate Entertainment Corp Class A,LGF.A.3Q15,3400,3430,3Q15,2015/2F,21.4,11/10/2015,2,9/30/2015,0.06,0.21,0.27,3.515,36.785896,3.564,38.8651,3.371,37.97544,14.4447565,2.3427248,-0.81632733,-1.6042769,0.95227957,6.3486695,18.0,11.1,11.0,3.963380608,4.063993774,4.424936904,42.8,41.6,1.15,1.16,0.34299716,2630.25,2399.64,2528.6265,0.096,0.092,0.089,-0.003,16.049,1.390,-7.165,0.630709532,0.644981987,-0.024757214,-0.104307995,-0.01,10.08,-2.87,-69.042,-76.134,-3.86364414,11/9/2015,11/13/2015,11/3/2015,11/11/2014,10/13/2015,10/6/2015,8/11/2015
SNCR,"Synchronoss Technologies, Inc.",SNCR.3Q15,3300,3320,3Q15,2015/3F,26.3,10/28/2015,3,9/30/2015,0.58,0.58,0.58,2.517,32.8,2.538,35.9,2.453,47.1,-35.534595,-23.77919,7.581663,-3.0101478,-4.3025312,3.8896918,4.1,12.0,13.5,17.44873778,14.89056981,13.27425785,60.1,60.1,1.17,1.17,0.35355338,349.047,457.314,579.8548,0.077,0.071,0.052,-0.019,-32.524,-19.477,3.692,-0.657701803,-0.695063657,0.171797856,0.314479346,0.00,67.48,0.00,-0.095,-0.286,66.12513501,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
DISH,DISH Network Corporation Class A,DISH.3Q15,3400,3415,3Q15,2015/3F,104.4,11/09/2015,1,9/30/2015,0.38,0.38,0.38,1.821,58.34,1.783,63.84,1.914,67.25,-1.9946575,-5.070633,7.510948,-0.82288384,-0.2672732,5.674386,4.3,1.6,1.8,2.003848588,1.58558341,1.463007152,74.8,76.9,1.78,1.87,0.6879827,13900,14600,15121.454,0.031,0.028,0.028,0.001,-1.172,-4.803,1.837,1.660570222,1.444868084,0.263792605,0.369677916,-0.08,17.23,2.76,1.316,2.358,8.787438849,11/6/2015,11/12/2015,11/2/2015,11/10/2014,10/12/2015,10/5/2015,8/10/2015
CPT,Camden Property Trust,CPT.3Q15,4800,4890,3Q15,2015/3F,54.3,10/30/2015,5,9/30/2015,0.47,0.44,0.42,2.110,73.9,2.069,78.11,2.128,79.63,-2.6346624,-1.9088268,7.856953,-3.2268822,-1.6364574,7.051623,5.9,3.9,6.3,5.604139619,4.722902957,4.975304282,84.1,84.1,1.70,1.57,0.5490054,788.851,843.978,891.12366,0.029,0.026,0.027,0.000,0.592,-0.272,0.805,0.518744037,-0.074980392,0.186587925,0.126391332,0.14,7.67,0.01,6.558,12.883,12.96476267,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
ACM,AECOM,ACM.3Q15,3100,3115,3Q15,2015/4F,46.4,11/10/2015,2,9/30/2015,0.99,0.94,0.95,3.227,27.51,3.242,30.13,3.269,30.58,-3.8701236,-1.4715552,2.517867,-1.6042769,0.95227957,6.3486695,4.8,2.5,5.0,2.959560687,2.890165928,3.548919018,33.6,35.0,1.42,1.45,0.51492864,8153.49,8356.78,18237,0.117,0.108,0.107,-0.001,-2.266,-2.424,-3.831,0.928479781,-0.038118267,0.024010649,-0.166066999,-0.04,11.52,4.17,5.736,4.598,123.6710905,11/9/2015,11/13/2015,11/3/2015,11/11/2014,10/13/2015,10/6/2015,8/11/2015
CA,"CA, Inc.",CA.3Q15,3300,3310,3Q15,2015/2F,82.5,10/22/2015,4,9/30/2015,0.55,0.59,0.63,2.460,27.3,2.460,28.89,2.445,29.9,-0.8648634,-3.3779263,3.3631444,-0.64062476,-3.7244916,1.5040159,7.0,4.4,6.8,5.57891608,5.876860942,5.609391566,30.5,30.4,2.03,2.06,0.6242643,4515,4262,4064.287,0.090,0.085,0.082,-0.003,-0.224,0.347,1.859,0.578629216,0.019989523,-0.05069796,-0.00543294,-0.03,5.43,-0.27,-6.015,-12.198,-9.982569214,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
ENTA,"Enanta Pharmaceuticals, Inc.",ENTA.3Q15,2300,2320,3Q15,2015/4F,13.2,11/24/2015,2,9/30/2015,0.16,0.17,0.17,2.914,36.14,2.220,30.39,3.027,39.2,-45.556778,-22.474491,-23.719883,-0.20645857,9.287286,0.7292032,4.3,13.1,8.6,29.78405033,28.70962781,35.17118268,35.8,46.7,1.75,1.60,0.9574271,32.053,47.741,163,0.081,0.073,0.077,0.004,-45.350,-31.762,-24.449,-0.672549991,-0.504347531,0.03742377,-0.153168928,0.15,17.64,30.54,-10.145,-10.145,408.5327426,11/23/2015,11/27/2015,11/17/2015,11/25/2014,10/27/2015,10/20/2015,8/25/2015
WFM,"Whole Foods Market, Inc.",WFM.3Q15,3500,3505,3Q15,2015/4F,194.5,11/05/2015,4,9/30/2015,0.34,0.35,0.35,1.778,31.65,1.757,30.15,1.768,34.84,-23.857296,-13.461542,-3.5508633,-0.6691277,-0.04284382,8.338261,6.4,6.4,2.9,8.170437438,8.321526236,6.037808086,36.5,39.5,1.94,1.85,0.5040161,12917,14194,15419.094,0.056,0.058,0.051,-0.008,-23.188,-13.419,-11.889,0,1.200751903,-0.018156381,0.35321251,0.09,21.12,8.27,-0.886,-1.577,19.37055044,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
DNKN,"Dunkin' Brands Group, Inc.",DNKN.3Q15,3400,3435,3Q15,2015/3F,74.8,10/22/2015,4,9/30/2015,0.51,0.52,0.52,2.162,49,2.135,42.16,2.106,53.75,8.840906,-21.56279,-11.799163,-0.64062476,-3.7244916,1.5040159,6.0,5.0,7.5,8.202392704,10.84334788,9.986088216,50.8,55.0,1.63,1.70,0.53791434,713.84,748.709,803.8731,0.044,0.051,0.039,-0.011,9.482,-17.838,-13.303,0.211496968,-0.194996294,-0.24355533,-0.178618041,-0.08,20.43,8.42,-2.130,-2.064,12.6125042,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
COG,Cabot Oil & Gas Corporation,COG.3Q15,2100,2105,3Q15,2015/3F,158.4,10/23/2015,5,9/30/2015,-0.01,0.02,0.04,0.376,21.86,0.272,23.21,0.444,26.5,-23.727184,-12.415099,-1.1919975,-1.3492048,-2.2868156,3.5995364,2.7,1.8,4.4,3.7410241,3.929569162,4.838049846,31.9,34.9,1.50,1.55,0.48666427,1746.27,2173.01,1540.4324,0.017,0.012,0.017,0.005,-22.378,-10.128,-4.792,0.484357496,-0.380209331,-0.047981103,-0.226749575,-0.05,37.45,9.45,-137.264,-115.925,-11.7872723,10/22/2015,10/28/2015,10/16/2015,10/24/2014,9/25/2015,9/18/2015,7/24/2015
GILD,"Gilead Sciences, Inc.",GILD.3Q15,2300,2320,3Q15,2015/3F,"1,251.5",10/28/2015,3,9/30/2015,2.88,2.81,2.81,11.572,98.19,11.661,101.73,11.492,115.71,-11.316835,-12.081927,-3.564316,-3.0101478,-4.3025312,3.8896918,2.0,1.9,2.1,2.106829099,2.029394152,1.4112529,124.6,127.8,1.27,1.24,0.48125017,11201.6,24890,31540.367,0.118,0.115,0.099,-0.015,-8.307,-7.779,-7.454,0.055810303,-0.065845357,0.038156682,0.49287849,0.03,22.44,2.57,2.584,2.705,181.5701953,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
DLX,Deluxe Corporation,DLX.3Q15,3200,3215,3Q15,2015/3F,19.1,10/22/2015,4,9/30/2015,1.14,1.13,1.14,4.736,55.74,4.746,60.7,4.665,63.95,-2.5078952,-5.0820947,2.1885514,-0.64062476,-3.7244916,1.5040159,14.8,15.3,10.6,10.08112543,10.37602123,9.218029516,73.0,72.0,1.20,1.20,0.4472136,1584.8,1674.1,1779.87,0.085,0.078,0.073,-0.005,-1.867,-1.358,0.685,-0.03189254,0.394489508,-0.028420893,0.093631282,0.00,20.26,-1.37,0.214,-0.250,12.30880868,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
WHR,Whirlpool Corporation,WHR.3Q15,1400,1425,3Q15,2015/3F,181.1,10/23/2015,5,9/30/2015,3.30,3.44,3.47,14.496,147.26,14.410,156.77,14.024,176.1,-2.3137033,-10.97672,-4.46679,-1.3492048,-2.2868156,3.5995364,3.4,2.2,3.2,3.314511686,4.055588411,2.837847457,208.6,216.6,1.41,1.45,0.4908249,18769,19872,21430.725,0.098,0.092,0.080,-0.012,-0.964,-8.690,-8.066,0.539375892,0.057634457,-0.182729767,0.167966826,-0.04,33.03,3.87,-3.950,-4.899,14.18149608,10/22/2015,10/28/2015,10/16/2015,10/24/2014,9/25/2015,9/18/2015,7/24/2015
TMO,Thermo Fisher Scientific Inc.,TMO.3Q15,2300,2325,3Q15,2015/3F,238.6,10/21/2015,3,9/30/2015,1.78,1.79,1.79,8.012,122.28,8.039,123.97,7.837,140.06,9.479046,-11.487931,-1.8292665,0.95380545,-5.683613,-0.1970768,2.8,1.9,1.9,1.574085507,1.312711634,0.906689551,152.5,155.0,1.14,1.15,0.32182515,13090.3,16889.6,16804.871,0.066,0.065,0.056,-0.009,8.525,-5.804,-1.632,0.446566787,0.481592834,0.199109893,0.736079901,-0.01,23.01,1.64,-0.414,-0.228,28.37651544,10/20/2015,10/26/2015,10/14/2015,10/22/2014,9/23/2015,9/16/2015,7/22/2015
KALU,Kaiser Aluminum Corporation,KALU.3Q15,1100,1115,3Q15,2015/3F,16.2,10/22/2015,4,9/30/2015,1.15,1.17,1.19,5.284,80.25,5.301,83.5,5.153,85.44,16.297554,-2.2706032,-1.5794396,-0.64062476,-3.7244916,1.5040159,9.0,11.8,17.8,9.105464113,11.97454065,17.44938182,87.3,88.4,1.63,1.38,0.51754916,1297.5,1356.1,1430.6,0.066,0.063,0.060,-0.003,16.938,1.454,-3.083,-0.23758598,-0.494228826,-0.239598046,-0.478178413,0.25,4.53,1.25,-1.569,-3.708,10.25818882,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
ACN,Accenture Plc Class A,ACN.3Q15,3300,3308,3Q15,2015/4F,256.7,09/24/2015,4,9/30/2015,1.11,1.12,1.12,5.235,98.26,5.238,98.53,5.122,99.48,21.207905,-0.95496774,-1.4404356,1.3962984,-5.4598927,-2.119261,3.4,7.1,7.0,1.912482418,2.123115435,2.006924477,105.9,104.0,1.60,1.62,0.5067281,28562.8,30002.3,30838.295,0.053,0.053,0.051,-0.002,19.812,4.505,0.679,-0.526761423,-0.516120119,-0.099209404,-0.047058103,-0.02,7.50,-1.81,-0.311,-0.730,7.966638425,9/23/2015,9/29/2015,9/17/2015,9/25/2014,8/27/2015,8/20/2015,6/25/2015
HHC,Howard Hughes Corporation,HHC.3Q15,4800,4885,3Q15,2015/3F,23.8,11/10/2015,2,9/30/2015,,0.78,1.10,4.628,114.74,5.275,126.85,5.570,138.13,-16.8333,-8.166224,4.782748,-1.6042769,0.95227957,6.3486695,9.9,5.6,7.1,3.622149326,3.296469102,2.369333045,202.5,205.0,1.00,1.00,0,474.61,634.565,,0.040,0.042,0.040,-0.001,-15.229,-9.119,-1.566,0.77049866,0.388211543,0.098796686,0.528763267,0.00,59.64,1.23,0.000,0.000,,11/9/2015,11/13/2015,11/3/2015,11/11/2014,10/13/2015,10/6/2015,8/11/2015
IRWD,"Ironwood Pharmaceuticals, Inc. Class A",IRWD.3Q15,2300,2310,3Q15,2015/3F,17.9,11/04/2015,3,9/30/2015,-0.17,-0.16,-0.14,-0.307,8.721733,-0.261,9.851708,-0.256,8.972839,-11.199368,9.794771,12.955856,-1.1716425,-0.7171631,8.618212,12.0,12.0,9.3,15.43229213,14.60053995,13.17791231,10.9,12.9,2.00,1.91,0.6666667,22.881,76.436,143.421,-0.035,-0.026,-0.029,-0.002,-10.028,10.512,4.338,0,0.287993675,0.056967221,0.171072607,0.09,10.45,18.18,6.248,21.031,526.8126393,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
BKU,"BankUnited, Inc.",BKU.3Q15,4800,4810,3Q15,2015/3F,29.6,10/21/2015,3,9/30/2015,0.48,0.49,0.50,2.234,35.75,2.234,36.1,2.151,36.87,19.773626,-2.0884216,-2.1415055,0.95380545,-5.683613,-0.1970768,6.2,3.8,3.1,4.753260758,4.701864369,2.844012738,39.7,38.0,1.43,1.50,0.5135526,677.316,761.258,826.8833,0.062,0.062,0.058,-0.004,18.820,3.595,-1.944,0.606572975,0.984383035,0.010931066,0.671321894,-0.07,9.88,-4.20,-1.163,-2.948,22.08235152,10/20/2015,10/26/2015,10/14/2015,10/22/2014,9/23/2015,9/16/2015,7/22/2015
HAS,"Hasbro, Inc.",HAS.3Q15,1400,1435,3Q15,2015/3F,105.1,10/19/2015,1,9/30/2015,1.54,1.54,1.52,3.869,72.14,3.892,74.44,3.732,83.15,36.5953,-10.475045,-4.0474358,3.6584616,-5.112672,3.2252073,8.2,6.6,9.5,8.334762519,7.898737003,9.475782293,80.6,80.1,1.77,1.75,0.4169047,4082.15,4277.2,4364.7124,0.054,0.052,0.045,-0.007,32.937,-5.362,-7.273,0.249268345,-0.136891974,0.055201929,-0.120414309,0.02,8.28,-0.61,0.059,1.005,6.921901449,10/16/2015,10/22/2015,10/12/2015,10/20/2014,9/21/2015,9/14/2015,7/20/2015
NRG,"NRG Energy, Inc.",NRG.3Q15,4700,4705,3Q15,2015/3F,124.3,11/04/2015,3,9/30/2015,0.82,0.77,0.74,0.922,14.85,0.848,13.03,0.853,20.03,-52.27766,-34.94758,-12.255896,-1.1716425,-0.7171631,8.618212,1.9,1.9,4.3,6.303676562,6.717683015,5.578209399,26.1,28.9,1.23,1.11,0.4169047,11295,15868,14578.45,0.062,0.065,0.043,-0.022,-51.106,-34.230,-20.874,0,-0.550482005,-0.061629352,0.13005377,0.13,100.64,10.63,7.339,11.704,29.06994245,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
BHGE,"Baker Hughes, a GE Company Class A",BHGE.3Q15,3100,3110,3Q15,2015/3F,222.9,10/21/2015,3,9/30/2015,-0.13,-0.10,-0.08,0.155,52.04,0.030,55.01,0.416,58.28,3.171575,-5.6108475,-1.16781,0.95380545,-5.683613,-0.1970768,3.4,2.3,1.9,2.52084037,3.013358349,2.040659087,69.0,75.6,1.33,1.35,0.47871354,22364,24551,16058.8,0.003,0.001,0.007,0.007,2.218,0.073,-0.971,0.470072976,0.724895779,-0.163444875,0.235306958,-0.02,25.50,9.56,40.049,66.335,-28.19352531,10/20/2015,10/26/2015,10/14/2015,10/22/2014,9/23/2015,9/16/2015,7/22/2015
UNH,UnitedHealth Group Incorporated,UNH.3Q15,3350,3355,3Q15,2015/3F,511.8,10/15/2015,4,9/30/2015,1.65,1.64,1.63,7.083,116.01,7.105,116.08,6.825,124.93,44.349457,-7.0839643,-0.59090257,7.1309566,-5.2286205,3.0649662,3.1,2.9,1.9,1.703496269,1.600372938,1.429329101,144.7,143.5,1.17,1.20,0.37262064,122489,130474,154862,0.061,0.061,0.055,-0.007,37.219,-1.855,-3.656,0.085352099,0.697895166,0.064437062,0.191815284,-0.02,24.61,-0.80,0.491,0.923,26.42931202,10/14/2015,10/20/2015,10/8/2015,10/16/2014,9/17/2015,9/10/2015,7/16/2015
CSX,CSX Corporation,CSX.3Q15,4600,4620,3Q15,2015/3F,247.1,10/14/2015,3,9/30/2015,0.50,0.51,0.51,2.141,26.9,2.130,28.37,2.136,32.4,-11.309886,-12.438273,2.0136714,7.503271,-5.3605914,2.635026,1.2,1.2,1.4,1.23818223,1.232165967,1.154704131,33.3,35.9,1.52,1.57,0.4996692,12000,12700,12029.839,0.080,0.075,0.066,-0.009,-18.813,-7.078,-0.621,-0.034823915,-0.186352432,0.004882672,0.07229393,-0.05,17.50,7.61,-0.829,-1.775,0.248658333,10/13/2015,10/19/2015,10/7/2015,10/15/2014,9/16/2015,9/9/2015,7/15/2015
SHLDQ,Sears Holdings Corporation,SHLDQ.3Q15,3500,3520,3Q15,2015/3F,24.1,12/03/2015,4,9/30/2015,-2.84,-2.84,-2.84,-9.819,22.6,-9.710,22.46,-9.871,27.14,-28.152668,-17.243921,-4.8305154,1.4738798,6.8169355,0.1434207,23.6,18.4,13.2,17.34104301,16.90163155,19.21583827,9.0,,3.00,3.00,,36188,31198,,-0.434,-0.432,-0.364,0.069,-29.627,-24.061,-4.974,0.284429912,0.781451367,0.025998169,-0.097565104,0.00,-59.93,,0.000,0.000,,12/2/2015,12/8/2015,11/26/2015,12/4/2014,11/5/2015,10/29/2015,9/3/2015
DRH,DiamondRock Hospitality Company,DRH.3Q15,4800,4890,3Q15,2015/3F,24.2,11/06/2015,5,9/30/2015,0.14,0.14,0.16,0.598,11.05,0.601,11.68,0.588,12.45,-9.290785,-6.184733,4.285717,-0.62617064,-0.20252466,6.341243,3.6,3.6,4.3,4.92796312,4.076833229,3.986680576,14.1,15.2,1.69,1.75,0.6291529,799.688,872.862,938.6135,0.054,0.051,0.047,-0.004,-8.665,-5.982,-2.056,0.012275447,-0.145598002,0.20877231,0.236106838,-0.06,20.36,8.35,0.830,-8.871,17.37246276,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
BCR,"C. R. Bard, Inc.",BCR.3Q15,2300,2325,3Q15,2015/3F,114.4,10/23/2015,5,9/30/2015,2.25,2.24,2.24,9.783,186.31,9.827,195.17,9.604,187.75,23.06173,3.9520621,0.123119354,-1.3492048,-2.2868156,3.5995364,2.2,2.1,4.6,1.819169892,2.315864685,2.459889582,197.1,191.2,1.79,1.83,0.40532175,3049.5,3323.6,3412.7744,0.053,0.050,0.051,0.001,24.411,6.239,-3.476,0.07615975,-0.518111215,-0.214474877,-0.26046685,-0.04,1.01,-3.01,0.325,0.422,11.91258895,10/22/2015,10/28/2015,10/16/2015,10/24/2014,9/25/2015,9/18/2015,7/24/2015
WRI,Weingarten Realty Investors,WRI.3Q15,4800,4890,3Q15,2015/3F,35.8,10/30/2015,5,9/30/2015,,0.23,0.23,0.943,33.11,0.941,35.52,0.933,35.18,-8.468962,0.96645355,8.458018,-3.2268822,-1.6364574,7.051623,2.0,1.8,5.8,2.008240062,2.198423949,3.996511829,38.1,38.3,1.75,1.79,0.398862,497.725,514.406,519.77,0.028,0.026,0.027,0.000,-5.242,2.603,1.406,0.095577807,-0.653341044,-0.086509196,-0.497501785,-0.04,7.33,0.33,0.000,0.000,4.429152645,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
ISBC,Investors Bancorp Inc,ISBC.3Q15,4800,4825,3Q15,2015/3F,33.5,10/30/2015,5,9/30/2015,0.13,0.13,0.13,0.565,12.34,0.570,12.77,0.550,12.18,13.395346,4.84401,3.736794,-3.2268822,-1.6364574,7.051623,3.5,3.4,3.4,3.347180102,3.256944843,2.411115704,13.9,13.8,1.33,1.40,0.5,471.997,583.832,637.3,0.046,0.045,0.045,0.001,16.622,6.480,-3.315,0.034589869,0.025476178,0.027705492,0.388228734,-0.07,8.51,-0.77,0.824,2.185,35.02204463,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
CENX,Century Aluminum Company,CENX.3Q15,1100,1115,3Q15,2015/3F,19.9,10/30/2015,5,9/30/2015,-0.29,-0.25,-0.04,-0.318,4.6,-0.488,4.48,0.589,9.32,-84.15301,-51.931328,-8.384455,-3.2268822,-1.6364574,7.051623,6.7,4.6,7.5,36.12647519,29.96680736,33.77762691,9.0,13.0,1.86,1.88,0.69006556,1454.31,1931.04,1980.78,-0.069,-0.109,0.063,0.172,-80.926,-50.295,-15.436,0.472269431,-0.098706043,0.205549686,0.069538582,-0.02,100.89,44.44,15.094,665.175,36.20067248,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
ENV,"Envestnet, Inc.",ENV.3Q15,3200,3220,3Q15,2015/3F,20.0,11/10/2015,2,9/30/2015,0.25,0.25,0.25,1.252,29.97,1.257,30.52,1.236,29.38,-43.596333,3.8801908,1.5640616,-1.6042769,0.95227957,6.3486695,11.1,6.5,5.8,11.20146311,10.58980765,5.925686801,45.2,52.0,1.45,1.55,0.52223295,242.535,348.748,412.754,0.042,0.041,0.042,0.001,-41.992,2.928,-4.785,0.702767587,0.904901061,0.057758884,0.890323179,-0.09,48.17,14.99,0.029,-0.337,70.18327252,11/9/2015,11/13/2015,11/3/2015,11/11/2014,10/13/2015,10/6/2015,8/11/2015
